"timestamp","runId","correlationId","level","message","machine","isWinPE","data"
"2025-12-10T22:18:11.0362253Z","1371d125-2d7e-4386-b4cf-b6f8fd7d4418","d7fc4d09-b75b-4ced-8b52-68086fdce370","Info","Created deployment run context.","GAYMER-PC","False",
"2025-12-10T22:18:11.0773623Z","1371d125-2d7e-4386-b4cf-b6f8fd7d4418","2689b272-ae67-4b03-9e1c-17fc53cfe61b","Info","Test event","GAYMER-PC","False",
