"timestamp","runId","correlationId","level","message","machine","isWinPE","data"
"12/14/2025 2:19:51 AM","f77392fa-1e95-444c-b536-77fe4b04e139","2516a53f-880c-43d1-845a-de950b2de9e4","Info","Created deployment run context.","GAYMER-PC","False",
"12/14/2025 2:19:51 AM","f77392fa-1e95-444c-b536-77fe4b04e139","cf04c7dc-bbf1-40c0-93aa-67c4d930b086","Info","Test event","GAYMER-PC","False",
